Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,0,1170,4.44,4.69,4.69,4.69,24.1,31.8,16.4,2.94
199702,0,959,1.59,3.73,3.73,3.14,26.8,36.2,17.4,-1.41
199703,0,812,2.64,3.45,3.45,2.92,34.6,45.4,23.7,0.3
199704,0,665,2.68,3.73,3.73,3.73,38.5,49.5,27.5,1.89
199705,19,284,1.67,2.93,2.93,2.38,52.3,66.2,38.5,-1.25
199706,51,159,2.13,2.75,2.75,2.3,57.2,69.8,44.6,0.37
199707,121,60,1.79,3.11,3.11,3.11,62.9,77.5,48.2,1.93
199708,162,40,1.12,3.22,3.22,3.22,65.0,80.5,49.5,1.28
199709,53,168,1.7,3.19,3.19,3.19,57.4,71.0,43.8,0.91
199710,0,579,2.29,3.29,3.29,3.29,42.8,54.2,31.5,1.28
199711,0,840,1.74,2.6,2.6,2.13,33.8,43.1,24.5,-1.04
199712,0,1194,1.49,1.61,1.61,0.23,23.4,31.7,15.2,-2.17
199801,0,1043,4.09,1.82,1.82,0.88,27.9,35.1,20.7,1.14
199802,0,881,1.98,1.4,1.4,0.19,29.4,38.0,20.8,-0.7
199803,0,833,2.17,1.11,1.11,-0.24,34.0,44.1,24.0,-0.45
199804,0,599,1.79,0.89,0.89,-0.5,41.3,53.0,29.7,-0.3
199805,5,385,4.63,2.41,2.41,2.41,49.0,60.6,37.4,4.83
199806,24,230,2.77,2.93,2.93,2.93,53.6,65.5,41.6,2.32
199807,265,12,1.18,3.48,3.48,3.48,69.1,84.8,53.3,2.54
199808,203,25,0.37,3.02,3.02,2.84,67.0,83.6,50.3,-0.3
199809,84,113,1.84,2.96,2.96,2.96,60.4,74.3,46.4,0.74
199810,0,572,0.86,2.18,2.18,1.53,43.3,55.4,31.2,-1.43
199811,0,814,3.96,2.42,2.42,2.28,34.3,41.1,27.5,1.39
199812,0,1220,3.31,2.43,2.43,2.43,22.6,30.1,15.0,0.8
199901,0,1082,3.33,2.59,2.59,2.59,27.1,34.3,19.9,1.22
199902,0,958,4.49,3.62,3.62,3.62,27.0,35.5,18.4,3.88
199903,0,845,1.61,-0.49,2.75,2.11,33.8,45.0,22.5,-1.47
199904,0,670,1.58,-0.49,2.42,1.69,38.7,50.5,26.9,-0.14
199905,3,447,2.21,0.28,2.45,1.99,46.6,59.1,34.1,0.83
199906,42,192,1.83,0.37,2.32,1.95,55.6,68.6,42.6,0.37
199907,135,57,0.26,0.31,2.06,1.6,63.7,80.5,46.8,-0.08
199908,169,37,1.06,0.39,1.96,1.57,65.4,80.9,49.8,0.35
199909,24,243,0.21,-0.65,1.11,-0.03,54.2,70.5,38.0,-1.94
199910,0,502,1.17,-1.04,-1.04,-1.04,46.2,60.7,31.7,-1.37
199911,0,700,2.2,-1.66,-1.66,-1.66,38.8,49.2,28.4,-2.18
199912,0,1142,2.69,-2.0,-2.0,-2.0,25.9,33.5,18.3,-1.55
200001,0,1131,3.41,-1.86,-1.86,-1.86,25.7,32.9,18.4,-0.21
200002,0,833,3.05,-1.26,-1.26,-0.59,32.0,40.2,23.7,1.25
200003,0,829,1.92,-1.48,-1.48,-1.24,34.5,45.7,23.3,-1.05
200004,0,482,1.5,-1.88,-1.88,-1.88,45.3,58.2,32.4,-1.66
200005,10,341,2.05,-1.77,-1.77,-1.77,50.3,62.5,38.1,-0.26
