Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,10,614,6.48,0.71,0.71,0.71,45.0,54.8,35.3,1.01
199702,12,401,7.3,1.21,1.21,1.21,50.9,60.3,41.5,1.72
199703,68,200,5.35,0.71,0.71,-0.07,60.4,72.5,48.3,-1.12
199704,19,187,7.09,1.28,1.28,1.28,59.2,70.9,47.4,1.91
199705,154,29,7.1,1.97,1.97,1.97,68.9,80.4,57.3,2.49
199706,331,0,7.34,2.98,2.98,2.98,76.0,85.1,67.0,3.63
199707,500,0,4.11,2.57,2.57,2.39,81.3,91.5,71.0,-0.3
199708,425,0,3.46,2.44,2.44,2.36,78.6,89.2,68.0,0.4
199709,326,2,2.58,1.87,1.87,1.33,75.6,87.9,63.2,-0.95
199710,79,112,4.59,2.18,2.18,2.18,63.7,76.6,50.9,1.5
199711,2,432,4.27,1.99,1.99,1.97,50.4,60.5,40.2,0.1
199712,1,612,5.18,1.75,1.75,1.6,44.9,54.6,35.2,-0.12
199801,19,515,9.29,2.6,2.6,2.6,48.7,58.1,39.3,3.1
199802,9,426,6.0,2.55,2.55,2.55,49.9,60.2,39.7,0.65
199803,21,330,5.75,-0.07,2.21,2.06,54.9,65.6,44.1,-0.21
199804,42,123,5.35,0.1,2.09,2.0,62.2,73.8,50.5,0.3
199805,285,4,2.29,-0.81,1.06,-0.15,74.1,85.8,62.3,-2.44
199806,498,0,2.38,-1.65,-1.65,-1.65,81.6,92.3,70.9,-2.76
199807,553,0,6.49,-1.46,-1.46,-1.35,82.9,92.9,72.9,0.06
199808,509,0,3.07,-1.89,-1.89,-1.89,81.4,92.6,70.3,-1.75
199809,411,0,4.77,-1.64,-1.64,-1.48,78.8,89.6,68.0,0.18
199810,140,57,1.54,-2.09,-2.09,-2.09,67.6,80.8,54.4,-1.88
199811,29,228,3.78,-2.2,-2.2,-2.2,58.0,69.3,46.7,-0.98
199812,11,456,6.34,-1.89,-1.89,-1.7,50.1,59.2,40.9,0.27
199901,24,485,9.67,-0.58,-0.58,1.15,49.8,61.0,38.5,3.34
199902,20,339,2.16,-1.5,-1.5,-1.05,53.3,65.2,41.4,-2.93
199903,18,359,6.59,-1.14,-1.14,-0.4,53.6,65.8,41.6,0.61
199904,133,39,3.45,-1.62,-1.62,-1.5,68.0,79.5,56.5,-1.79
199905,203,13,3.77,-1.68,-1.68,-1.68,71.1,83.5,58.6,-0.7
