Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,0,1477,1.6,3.3,3.3,3.27,14.3,24.3,4.3,1.65
199702,0,1099,0.86,3.3,3.3,3.3,26.0,35.1,16.9,1.03
199703,0,1027,1.51,3.74,3.74,3.74,31.8,43.1,20.4,2.33
199704,0,905,1.78,4.02,4.02,4.02,36.0,47.4,24.6,1.99
199705,1,468,2.43,3.69,3.69,3.69,51.0,64.5,37.5,0.25
199706,26,252,3.0,3.39,3.39,3.39,60.6,73.0,48.1,0.24
199707,52,140,2.79,4.22,4.22,4.22,64.4,77.9,50.8,3.54
199708,55,124,1.6,4.36,4.36,4.36,64.8,79.6,49.9,1.72
199709,22,286,1.0,-0.34,3.57,3.12,58.1,73.1,43.0,-1.02
199710,0,713,1.54,-0.03,3.48,3.29,43.4,54.9,31.9,0.83
199711,0,1037,0.75,-0.29,2.85,2.31,30.4,40.7,20.2,-0.79
199712,0,1246,0.58,-0.8,2.02,0.84,25.8,35.2,16.4,-1.61
199801,0,1347,1.4,-0.84,1.69,0.38,19.0,28.9,9.1,-0.36
199802,1,1003,0.6,-1.25,1.02,-0.78,30.4,40.4,20.4,-1.5
199803,0,1078,1.46,-1.22,0.81,-0.98,28.9,39.5,18.4,-0.3
199804,0,694,1.33,-1.48,-1.48,-1.48,43.7,56.2,31.1,-1.14
199805,2,445,2.13,-1.66,-1.66,-1.66,52.7,67.0,38.4,-0.99
199806,5,383,4.02,0.88,-0.61,0.79,54.4,65.6,43.2,2.64
199807,124,56,1.88,1.23,1.23,1.23,69.1,83.7,54.5,1.32
199808,98,75,1.22,-0.04,1.06,0.89,68.1,83.8,52.4,-0.13
199809,44,204,1.02,-0.65,-0.65,-0.65,61.4,76.3,46.5,-1.84
199810,0,687,1.61,0.22,0.22,-0.36,44.2,56.3,32.0,0.67
199811,0,959,1.92,0.65,0.65,0.65,33.1,40.4,25.8,1.36
199812,0,1345,1.66,0.94,0.94,0.94,21.2,30.4,12.1,1.06
199901,0,1243,1.45,1.1,1.1,1.1,22.2,31.5,12.8,0.77
199902,1,995,1.38,1.49,1.49,1.49,30.2,39.2,21.2,1.51
199903,0,952,0.77,1.22,1.22,0.97,35.2,47.8,22.8,-0.34
199904,0,801,1.75,1.44,1.44,1.44,40.0,52.0,28.1,1.02
199905,1,565,2.36,1.49,1.49,1.49,48.7,60.9,36.6,0.59
199906,12,320,2.56,1.37,1.37,1.36,57.0,69.4,44.6,0.12
199907,53,147,1.05,1.3,1.3,1.3,64.0,79.9,48.1,0.19
199908,80,92,1.84,1.52,1.52,1.52,66.4,81.3,51.6,1.08
199909,4,429,1.07,-0.14,1.22,0.92,51.6,65.9,37.4,-0.42
199910,0,648,0.99,-0.39,0.84,0.06,44.7,58.2,31.2,-0.78
199911,0,796,1.19,-0.87,-0.87,-0.87,39.0,50.7,27.2,-1.57
199912,0,1124,1.03,-1.16,-1.16,-1.16,29.5,38.8,20.2,-1.14
200001,0,1287,1.19,-1.43,-1.43,-1.43,22.1,32.1,12.1,-1.18
200002,0,1032,1.26,-1.46,-1.46,-1.46,26.9,37.7,16.2,-0.52
200003,0,943,1.0,-2.12,-2.12,-2.12,35.5,47.2,23.8,-2.42
200004,0,673,1.28,-2.47,-2.47,-2.47,43.2,56.7,29.7,-1.72
200005,1,487,2.09,-2.6,-2.6,-2.6,51.5,64.2,38.8,-1.14
200006,14,273,2.09,-2.91,-2.91,-2.91,58.0,71.6,44.4,-1.76
200007,107,76,1.64,-3.07,-3.07,-3.07,68.4,84.1,52.7,-1.37
200008,84,89,0.37,-3.91,-3.91,-3.91,66.8,83.3,50.3,-3.47
200009,9,381,1.54,-3.6,-3.6,-3.6,54.4,68.3,40.5,-0.28
200010,0,704,1.35,-3.21,-3.21,-3.12,43.5,55.7,31.2,0.07
200011,0,1272,0.98,-3.21,-3.21,-3.21,22.1,31.7,12.5,-1.0
200012,0,1434,0.87,-3.47,-3.47,-3.47,15.8,25.8,5.9,-1.79
200101,1,1248,0.51,-4.16,-4.16,-4.16,24.6,34.2,15.0,-3.14
200102,0,1285,0.82,-4.62,-4.62,-4.62,16.5,27.3,5.8,-2.66
200103,0,970,0.83,-5.61,-5.61,-5.61,33.8,45.0,22.6,-4.39
200104,0,764,1.72,-5.48,-5.48,-5.48,41.1,52.9,29.3,-1.34
200105,4,421,0.83,-6.36,-6.36,-6.36,53.3,68.1,38.5,-4.34
200106,16,281,3.83,-5.56,-5.56,-5.36,58.4,71.0,45.8,0.42
200107,89,96,2.48,-5.04,-5.04,-4.83,67.1,81.5,52.7,-0.14
200108,120,59,0.21,-5.85,-5.85,-5.85,68.9,86.0,51.8,-4.01
200109,26,245,0.92,-6.01,-6.01,-6.01,58.7,73.8,43.6,-2.29
200110,0,718,1.29,-5.38,-5.38,-5.31,42.7,54.8,30.7,0.04
200111,0,874,0.71,-5.71,-5.71,-5.71,36.3,47.7,24.9,-2.65
200112,0,1309,0.79,-5.96,-5.96,-5.96,22.4,32.3,12.6,-2.51
200201,0,1291,1.26,-6.09,-6.09,-6.09,22.7,31.9,13.5,-2.22
200202,0,1098,0.98,-6.28,-6.28,-6.28,26.4,37.9,14.9,-2.44
200203,0,1318,1.48,-6.42,-6.42,-6.42,19.8,30.5,9.0,-2.37
200204,0,836,1.25,-6.09,-6.09,-6.09,37.6,50.1,25.1,-0.99
200205,0,584,2.04,-5.58,-5.58,-5.58,47.5,60.4,34.5,-0.37
200206,21,253,3.37,-4.9,-4.9,-4.71,59.5,72.6,46.4,0.34
200207,130,57,1.41,-4.76,-4.76,-4.76,69.6,85.0,54.2,-1.11
200208,25,197,1.89,-4.03,-4.03,-3.7,61.3,75.5,47.0,0.73
200209,11,336,1.37,-3.78,-3.78,-3.58,55.7,69.5,41.8,-0.5
200210,0,881,0.68,-3.41,-3.41,-3.17,36.6,48.6,24.6,-0.04
200211,0,964,0.66,-3.67,-3.67,-3.67,33.8,44.4,23.3,-1.84
200212,0,1174,0.78,-3.92,-3.92,-3.92,26.8,36.5,17.2,-1.9
200301,0,1174,1.37,-3.92,-3.92,-3.92,24.7,34.9,14.5,-1.2
200302,0,1183,1.21,-3.83,-3.83,-3.83,21.4,31.3,11.4,-0.94
200303,0,1052,2.1,-3.2,-3.2,-2.87,29.8,40.8,18.9,0.7
200304,0,686,2.03,-2.74,-2.74,-2.2,44.1,56.1,32.1,0.4
200305,1,515,2.33,-2.38,-2.38,-1.7,50.1,62.2,38.0,0.24
200306,13,262,2.18,-2.41,-2.41,-2.0,58.4,71.4,45.4,-0.84
200307,154,40,0.5,-2.86,-2.86,-2.86,70.3,87.0,53.6,-2.09
200308,135,52,0.71,-3.63,-3.63,-3.63,70.0,86.0,54.1,-3.2
200309,9,345,1.08,-3.7,-3.7,-3.7,54.6,68.8,40.4,-1.34
200310,0,579,1.33,-3.58,-3.58,-3.58,47.5,61.0,34.0,-0.79
200311,0,1209,1.15,-3.45,-3.45,-3.45,24.0,34.1,13.8,-0.71
200312,0,1230,1.4,-3.3,-3.3,-3.3,25.1,34.2,15.9,-0.6
200401,0,1394,1.3,-3.31,-3.31,-3.31,17.0,26.1,8.0,-1.06
200402,0,1090,0.72,-3.58,-3.58,-3.58,24.1,34.0,14.2,-1.83
200403,0,850,0.64,-4.71,-4.71,-4.71,37.5,49.4,25.6,-4.5
200404,0,657,1.15,-5.23,-5.23,-5.23,44.3,58.0,30.5,-3.02
200405,0,563,3.0,-4.4,-4.4,-4.02,48.1,60.0,36.1,0.88
200406,8,311,2.03,-4.46,-4.46,-4.46,56.1,68.9,43.4,-1.54
200407,77,95,1.48,-4.52,-4.52,-4.52,66.1,80.8,51.4,-1.55
200408,36,152,1.97,-3.84,-3.84,-3.55,62.4,76.4,48.2,0.62
200409,8,393,1.53,-3.45,-3.45,-3.11,54.1,67.3,41.0,-0.01
200410,0,697,1.49,-2.9,-2.9,-2.28,43.1,55.0,31.2,0.59
200411,0,963,0.6,-3.24,-3.24,-3.24,33.6,44.7,22.4,-1.92
200412,0,1147,0.93,-3.42,-3.42,-3.42,27.4,37.2,17.6,-1.54
200501,0,1363,0.79,-3.85,-3.85,-3.85,18.1,28.4,7.7,-2.35
200502,0,1008,0.27,-4.63,-4.63,-4.63,28.9,41.6,16.1,-3.51
200503,0,956,1.46,-5.21,-5.21,-5.21,34.6,46.0,23.1,-3.18
200504,0,726,1.94,-4.99,-4.99,-4.99,42.7,55.4,30.0,-0.95
200505,0,531,2.72,0.17,-4.31,-4.06,49.0,61.3,36.8,0.51
200506,14,315,4.8,1.24,-2.78,-1.26,57.7,69.3,46.1,3.26
200507,96,81,0.67,0.7,-2.9,-1.83,67.6,83.6,51.5,-1.24
200508,48,134,1.24,0.51,-2.72,-1.75,63.9,79.8,48.0,-0.34
200509,11,355,1.3,0.28,-2.62,-1.81,55.4,69.8,41.0,-0.54
200510,0,637,1.93,0.68,-1.92,-0.66,45.1,57.0,33.3,1.29
200511,0,989,1.66,0.91,-1.42,0.09,33.2,42.6,23.9,0.89
200512,0,1360,1.23,0.85,-1.24,0.26,20.5,28.9,12.0,0.12
200601,5,1064,1.4,0.9,-0.98,0.56,31.4,39.7,23.0,0.4
200602,0,1163,0.91,0.83,-0.85,0.61,23.4,34.3,12.5,0.08
200603,0,1060,1.25,1.0,1.0,1.0,30.6,41.2,20.0,0.76
200604,0,656,2.68,1.53,1.53,1.53,44.9,57.5,32.3,1.89
200605,3,436,1.8,-0.46,0.91,0.11,52.9,66.6,39.1,-1.37
200606,35,196,2.35,-0.86,-0.86,-0.86,61.6,75.2,47.9,-1.34
