Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,0,1977,0.91,5.03,5.03,5.03,1.6,11.2,-8.0,2.04
199702,0,1378,0.3,4.59,4.59,4.59,16.7,26.5,7.0,0.25
199703,0,1339,0.82,4.55,4.55,4.55,22.5,32.6,12.4,1.3
199704,0,855,2.11,5.15,5.15,5.15,36.5,47.5,25.4,3.21
199705,9,422,0.81,4.15,4.15,3.56,51.7,65.2,38.2,-1.43
199706,136,68,2.43,3.18,3.18,1.94,67.2,80.6,53.8,-1.62
199707,160,44,4.38,4.32,4.32,4.32,68.7,80.0,57.4,4.4
199708,129,58,1.46,3.69,3.69,3.43,67.4,81.2,53.6,-0.55
199709,43,177,1.14,2.87,2.87,2.03,60.4,74.8,46.1,-1.34
199710,0,609,1.7,3.06,3.06,2.74,45.3,57.7,32.8,1.47
199711,0,1200,0.34,2.55,2.55,1.96,25.4,33.8,17.1,-0.58
199712,0,1249,0.13,1.91,1.91,0.87,24.9,33.0,16.8,-1.13
199801,0,1702,0.41,1.59,1.59,0.42,10.4,19.1,1.8,-0.37
199802,2,1054,1.59,2.72,2.72,2.72,27.8,34.3,21.2,3.89
199803,0,1320,0.41,-0.19,2.26,1.96,21.8,30.2,13.4,-0.56
199804,4,538,0.96,-0.84,1.35,0.16,46.9,60.1,33.8,-2.02
199805,33,268,2.08,-1.14,0.82,-0.82,56.9,70.3,43.6,-1.17
199806,40,185,4.16,-0.39,1.37,0.49,59.8,70.1,49.4,1.9
199807,191,31,2.14,-0.66,0.93,-0.27,70.2,83.0,57.3,-0.91
199808,199,25,3.01,-0.16,1.26,0.51,70.6,83.8,57.4,1.29
199809,63,143,0.99,-0.9,-0.9,-0.9,62.4,77.1,47.7,-2.27
199810,0,602,3.91,2.26,2.26,2.26,45.4,55.9,35.0,6.77
199811,0,1093,1.22,2.9,2.9,2.9,28.8,35.6,22.1,2.61
199812,0,1488,0.3,2.67,2.67,2.67,17.4,26.3,8.4,0.22
199901,0,1822,0.92,3.17,3.17,3.17,6.9,16.0,-2.2,2.32
199902,0,1195,0.38,3.1,3.1,3.1,22.9,31.8,14.0,0.77
199903,0,1058,0.52,3.06,3.06,3.06,31.2,40.9,21.5,0.84
199904,0,663,1.19,2.86,2.86,2.86,42.6,53.6,31.5,0.33
199905,18,339,5.18,4.83,4.83,4.83,54.3,65.3,43.3,6.82
199906,71,133,3.0,4.64,4.64,4.64,62.6,73.9,51.2,0.91
199907,173,39,2.83,5.22,5.22,5.22,69.2,81.6,56.7,3.19
199908,128,59,3.36,6.14,6.14,6.14,67.3,80.1,54.5,4.35
199909,8,343,2.44,6.52,6.52,6.52,53.6,65.4,41.8,3.05
199910,0,672,0.33,5.5,5.5,5.07,43.3,56.0,30.6,-1.04
199911,0,838,0.05,4.17,4.17,2.85,37.3,50.0,24.7,-2.3
199912,0,1273,0.24,3.57,3.57,2.05,24.3,34.8,13.8,-0.52
200001,0,1655,0.26,3.0,3.0,1.28,12.4,22.7,2.1,-0.6
200002,0,1208,1.03,3.42,3.42,2.44,22.1,32.8,11.3,2.19
200003,0,927,0.74,2.95,2.95,1.84,35.1,46.4,23.8,-0.35
200004,0,701,1.29,2.63,2.63,1.49,41.6,54.5,28.7,-0.06
200005,22,313,2.39,2.46,2.46,1.42,55.4,68.7,42.1,0.32
200006,44,176,4.13,2.94,2.94,2.43,60.4,72.2,48.5,2.19
200007,178,35,3.18,3.34,3.34,3.34,69.7,81.8,57.5,2.1
200008,150,47,2.5,3.45,3.45,3.45,68.4,81.8,55.0,1.36
200009,19,262,1.4,3.0,3.0,2.84,57.0,70.3,43.6,-0.26
200010,0,578,1.61,3.09,3.09,3.09,46.3,58.6,33.9,1.17
200011,0,1281,2.33,4.63,4.63,4.63,21.7,29.2,14.1,5.58
200012,0,1945,0.45,4.35,4.35,4.35,2.8,12.1,-6.4,0.6
200101,0,1507,0.23,3.84,3.84,3.7,17.0,26.5,7.5,-0.2
200102,0,1676,0.37,3.57,3.57,3.53,5.5,15.8,-4.9,0.38
200103,0,1187,0.15,2.93,2.93,2.5,27.1,36.8,17.5,-0.82
200104,0,668,1.74,2.93,2.93,2.79,42.6,54.0,31.1,0.9
200105,25,295,1.89,2.45,2.45,2.05,56.0,69.3,42.8,-0.53
200106,72,132,4.2,2.88,2.88,2.88,62.7,74.0,51.4,2.07
200107,196,29,4.66,4.38,4.38,4.38,70.2,82.1,58.4,5.37
200108,190,28,0.93,-0.51,3.41,2.77,70.3,84.8,55.7,-1.54
200109,26,227,1.12,-0.85,2.67,1.54,58.3,71.5,45.2,-1.17
200110,0,706,0.95,-0.73,2.43,1.32,42.2,54.1,30.3,0.1
200111,0,832,0.24,-1.37,1.46,-0.42,37.1,48.5,25.6,-2.15
200112,0,1462,0.34,-1.44,1.1,-0.9,17.9,27.0,8.8,-0.62
200201,0,1503,0.32,-1.59,0.69,-1.46,16.9,26.0,7.7,-0.89
200202,0,1153,0.14,-1.88,-1.88,-1.88,24.1,35.1,13.0,-1.36
200203,0,1501,0.58,-2.07,-2.07,-2.07,16.3,26.7,5.9,-1.17
200204,0,801,1.28,-1.96,-1.96,-1.96,38.2,49.9,26.5,-0.3
200205,3,508,1.28,-2.09,-2.09,-2.09,48.6,62.6,34.6,-0.98
200206,117,86,3.44,-2.27,-2.27,-2.27,65.6,78.1,53.1,-1.2
200207,238,19,3.08,-2.2,-2.2,-2.2,72.1,85.1,59.1,-0.48
200208,111,73,3.02,-1.46,-1.46,-0.71,66.1,78.8,53.4,1.54
200209,35,200,1.06,-1.92,-1.92,-1.91,59.2,72.8,45.6,-1.82
200210,0,934,0.87,-1.4,-1.4,-0.87,34.7,43.8,25.6,0.96
200211,0,1082,0.13,-1.7,-1.7,-1.7,29.4,39.0,19.8,-1.36
200212,0,1382,0.63,-1.38,-1.38,-1.08,20.8,29.8,11.9,0.45
200301,0,1700,0.32,-1.48,-1.48,-1.47,10.7,20.5,1.0,-0.73
200302,0,1591,0.21,-1.65,-1.65,-1.65,8.8,19.6,-2.1,-0.97
200303,0,1310,0.83,-1.53,-1.53,-1.53,22.8,34.0,11.6,-0.15
200304,0,608,1.09,-1.98,-1.98,-1.98,44.9,57.7,32.0,-1.82
200305,14,371,4.05,1.13,-0.65,1.0,53.3,65.1,41.4,3.39
200306,64,141,3.23,1.05,1.05,1.05,62.0,73.3,50.8,0.11
200307,182,34,1.81,-0.56,-0.56,-0.56,69.9,83.2,56.6,-1.67
200308,238,17,1.17,-1.58,-1.58,-1.58,72.2,86.6,57.9,-3.23
200309,18,260,1.81,-1.38,-1.38,-1.25,56.8,70.3,43.3,0.11
200310,0,532,0.63,-1.85,-1.85,-1.85,47.9,61.8,34.0,-1.85
200311,0,1351,0.47,-1.84,-1.84,-1.84,19.6,29.0,10.3,-0.52
200312,0,1397,0.62,0.1,-1.55,-1.34,20.3,29.1,11.5,0.29
200401,0,1915,0.76,0.3,-1.18,-0.59,3.8,13.0,-5.4,0.64
200402,0,1399,0.34,0.1,-1.23,-0.83,15.5,24.7,6.4,-0.52
200403,0,1088,1.51,0.73,0.73,0.73,30.4,40.4,20.3,1.94
200404,0,651,0.71,0.01,0.01,-0.65,43.4,57.3,29.4,-1.94
200405,5,470,3.86,1.32,1.32,1.32,49.8,61.9,37.6,3.94
200406,34,201,2.24,0.9,0.9,0.31,59.1,71.2,46.9,-0.87
200407,129,65,2.55,1.06,1.06,0.85,67.1,79.8,54.4,0.78
200408,45,155,2.0,1.22,1.22,1.22,61.5,74.2,48.8,0.8
200409,32,206,2.53,1.74,1.74,1.74,59.0,71.7,46.3,1.94
200410,0,639,1.77,2.2,2.2,2.2,44.2,55.5,32.9,1.92
200411,0,955,0.12,-0.46,1.52,0.83,33.3,44.8,21.9,-1.38
200412,0,1434,0.47,-0.37,1.41,0.74,19.4,28.9,10.0,0.14
200501,0,1834,0.6,-0.17,1.42,0.91,6.4,16.8,-4.1,0.47
200502,0,1276,0.12,-0.47,0.95,0.02,20.3,31.1,9.5,-0.96
200503,0,1134,0.55,-0.6,0.68,-0.45,28.9,39.6,18.3,-0.52
200504,4,543,0.57,-1.57,-1.57,-1.57,46.8,60.2,33.4,-3.09
200505,9,426,3.46,0.84,-0.57,0.81,51.2,62.7,39.8,2.51
200506,104,97,7.01,2.99,2.99,2.99,64.9,75.3,54.5,6.72
200507,186,33,2.31,3.17,3.17,3.17,69.8,82.4,57.2,1.46
200508,110,74,2.25,3.38,3.38,3.38,66.1,79.6,52.6,1.6
200509,39,188,0.82,2.48,2.48,1.76,59.7,74.1,45.4,-1.65
200510,0,602,1.52,2.6,2.6,2.28,45.4,57.1,33.6,1.13
200511,0,1012,1.15,2.99,2.99,2.99,31.5,39.8,23.2,1.97
200512,0,1469,0.62,2.98,2.98,2.98,17.8,25.1,10.5,0.9
200601,1,1235,0.27,2.55,2.55,2.35,25.9,33.1,18.7,-0.36
