Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,0,1812,1.59,3.94,3.94,3.94,4.5,13.8,-4.7,2.71
199702,0,1347,0.3,3.42,3.42,3.23,15.0,25.6,4.3,-0.34
199703,0,1200,1.32,3.26,3.26,3.23,24.0,34.1,14.0,0.58
199704,0,743,1.47,2.74,2.74,2.43,38.8,50.2,27.4,-0.56
199705,4,462,2.16,2.28,2.28,1.7,49.6,61.5,37.8,-0.53
199706,125,58,4.18,1.95,1.95,1.22,67.0,79.4,54.6,-0.28
199707,142,38,5.09,2.79,2.79,2.79,68.0,78.2,57.9,3.14
199708,84,82,2.96,2.46,2.46,2.34,64.9,75.7,54.1,-0.14
199709,29,167,2.46,1.99,1.99,1.54,59.9,71.5,48.4,-0.64
199710,0,549,2.41,2.07,2.07,1.91,46.3,57.0,35.6,0.86
199711,0,1168,0.99,1.83,1.83,1.57,24.9,31.7,18.2,-0.09
199712,0,1250,0.27,1.37,1.37,0.71,23.9,30.2,17.5,-0.82
199801,0,1528,0.92,1.49,1.49,1.11,14.0,21.3,6.6,0.79
199802,0,986,1.08,1.86,1.86,1.86,28.8,35.4,22.3,1.58
199803,0,1116,1.64,2.1,2.1,2.1,27.5,35.6,19.4,1.3
199804,1,528,1.56,1.21,1.21,0.23,46.8,59.2,34.3,-2.03
199805,68,179,3.78,1.08,1.08,0.06,60.4,73.8,47.0,-0.04
199806,58,125,5.36,1.81,1.81,1.81,62.1,72.0,52.2,2.55
199807,169,27,3.17,-0.03,1.6,1.48,69.0,80.2,57.9,-0.09
199808,158,30,3.09,-0.33,1.13,0.51,68.9,80.3,57.5,-0.91
199809,61,112,1.68,-1.18,-1.18,-1.18,62.4,75.5,49.2,-2.65
199810,0,505,4.29,1.07,1.07,1.07,47.7,57.2,38.2,3.21
199811,0,932,1.66,1.42,1.42,1.42,31.9,39.0,24.8,1.38
199812,0,1344,0.6,1.4,1.4,1.4,19.4,28.7,10.1,0.37
199901,0,1731,1.15,1.81,1.81,1.81,7.6,16.4,-1.2,1.68
199902,0,1133,0.44,1.63,1.63,1.56,23.2,32.8,13.6,0.0
199903,0,1036,1.22,1.58,1.58,1.58,30.4,40.7,20.2,0.35
199904,0,587,2.81,1.66,1.66,1.66,44.7,55.4,33.9,0.73
199905,31,262,4.94,2.42,2.42,2.42,56.8,67.8,45.9,2.8
