Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,0,879,7.47,3.98,3.98,3.98,30.4,36.2,24.6,1.24
199702,0,720,3.71,3.19,3.19,2.69,34.0,41.3,26.7,-1.13
199703,0,697,8.24,4.43,4.43,4.43,38.7,46.7,30.8,4.69
199704,0,537,3.98,4.58,4.58,4.58,43.6,53.6,33.5,1.84
199705,3,263,2.75,4.25,4.25,4.25,54.5,66.0,43.0,0.42
199706,9,207,2.9,4.37,4.37,4.37,56.9,67.7,46.1,1.67
199707,47,94,1.68,4.79,4.79,4.79,63.2,75.9,50.6,2.6
199708,97,44,1.09,4.6,4.6,4.6,66.5,79.7,53.4,0.91
199709,21,146,3.88,5.04,5.04,5.04,59.2,70.6,47.8,2.73
199710,0,481,6.77,5.85,5.85,5.85,46.3,54.9,37.7,4.01
199711,0,613,4.34,-0.47,4.78,4.2,39.6,46.5,32.7,-1.42
199712,0,838,4.26,-1.25,3.46,1.92,32.4,38.1,26.7,-2.49
199801,0,834,8.21,-0.5,3.73,2.86,32.0,37.4,26.6,1.89
199802,0,630,4.64,-0.6,3.19,2.13,37.7,44.0,31.3,-0.47
199803,0,633,4.05,-0.76,2.64,1.33,41.0,49.6,32.4,-0.67
199804,0,498,1.64,-1.29,1.76,-0.12,46.0,57.2,34.8,-1.82
199805,2,333,3.66,-0.5,2.23,1.01,52.9,62.7,43.0,1.95
199806,15,175,1.61,-0.58,1.88,0.56,58.8,69.9,47.7,-0.38
199807,121,37,1.07,-0.36,1.84,0.69,69.0,81.8,56.1,0.47
199808,89,53,0.21,-0.97,1.01,-0.61,66.8,81.2,52.5,-1.92
199809,34,121,0.66,-1.72,-1.72,-1.72,62.2,76.0,48.4,-2.56
199810,0,458,2.76,-2.02,-2.02,-2.02,47.0,57.1,37.0,-1.42
199811,0,637,10.04,1.12,-0.69,0.92,39.6,44.9,34.2,3.35
199812,0,894,10.06,2.17,2.17,2.17,30.2,35.9,24.6,3.5
199901,0,805,7.53,2.32,2.32,2.32,34.3,39.5,29.0,1.13
199902,0,708,9.93,3.93,3.93,3.93,35.0,41.3,28.8,5.54
199903,0,708,4.51,3.59,3.59,3.59,38.6,47.3,29.8,0.21
199904,0,554,1.46,2.66,2.66,1.93,43.7,55.6,31.8,-1.69
199905,0,448,2.5,2.7,2.7,2.3,48.5,59.9,37.1,0.95
199906,6,244,1.86,2.52,2.52,2.18,56.0,66.8,45.2,0.29
199907,33,126,0.98,2.62,2.62,2.62,62.0,75.3,48.7,1.07
199908,69,72,1.31,2.62,2.62,2.62,65.6,78.0,53.3,0.8
199909,10,204,0.36,-0.74,1.61,0.61,57.1,71.2,43.0,-2.21
199910,0,486,3.49,-0.77,1.33,0.18,46.7,57.4,36.0,-0.34
199911,0,606,8.24,-0.13,1.76,1.26,41.1,47.4,34.9,1.7
199912,0,799,7.13,-0.02,1.67,1.24,34.7,39.6,29.7,0.28
