Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,1,762,3.63,2.79,2.79,2.64,40.5,50.8,30.2,-0.22
199702,1,531,3.77,2.39,2.39,2.05,46.0,56.8,35.3,-0.33
199703,20,343,4.3,1.92,1.92,1.26,54.4,67.1,41.7,-0.67
199704,0,309,4.86,2.49,2.49,2.49,54.5,67.0,42.1,2.29
199705,51,121,2.15,-0.49,1.74,1.04,62.4,75.7,49.1,-1.48
199706,182,13,3.91,-0.41,1.59,0.88,70.3,80.5,60.1,0.08
199707,402,0,5.78,-0.37,1.43,0.69,77.5,88.2,66.8,0.02
199708,302,1,1.9,-1.36,-1.36,-1.36,74.2,86.0,62.5,-3.11
199709,165,18,5.0,0.08,-1.15,-0.93,69.6,80.6,58.7,0.23
199710,27,201,3.09,-0.16,-1.19,-1.15,59.3,71.2,47.4,-0.48
199711,0,551,3.77,0.22,-0.84,-0.31,46.8,57.4,36.2,0.67
199712,0,733,3.93,0.4,-0.55,0.4,41.6,51.3,31.9,0.61
199801,5,649,7.68,1.81,1.81,1.81,44.3,53.7,34.9,4.34
199802,0,546,6.56,2.61,2.61,2.61,45.6,54.9,36.2,2.98
199803,7,490,5.13,2.68,2.68,2.68,49.4,60.0,38.8,1.0
199804,11,198,5.6,3.27,3.27,3.27,58.5,70.1,46.9,2.61
199805,151,32,4.58,3.06,3.06,3.06,68.4,79.4,57.3,0.37
199806,340,1,3.58,-0.38,2.37,1.84,75.8,86.8,64.8,-1.13
199807,433,0,4.02,-1.07,1.39,-0.05,78.4,88.9,67.8,-2.18
199808,368,0,5.03,-1.26,0.94,-0.82,76.5,87.3,65.6,-0.92
199809,258,2,3.22,-1.78,-1.78,-1.78,73.2,85.0,61.3,-1.95
199810,42,159,1.76,-2.45,-2.45,-2.45,61.0,74.1,47.9,-2.55
199811,2,397,2.1,-3.05,-3.05,-3.05,51.8,63.8,39.8,-2.55
199812,4,563,4.57,-2.87,-2.87,-2.87,47.0,57.1,36.9,-0.4
199901,7,626,5.73,-1.92,-1.92,-1.06,45.0,56.8,33.2,1.95
199902,0,562,2.56,-2.28,-2.28,-2.04,44.8,56.7,32.9,-1.65
199903,1,563,3.09,-2.42,-2.42,-2.42,46.6,59.2,34.1,-1.15
199904,22,149,3.68,-2.23,-2.23,-2.23,60.4,72.5,48.4,-0.16
199905,90,71,2.78,-2.4,-2.4,-2.4,65.2,77.4,53.1,-1.21
199906,238,3,3.8,-2.29,-2.29,-2.29,72.4,82.5,62.3,-0.4
199907,432,0,4.35,-2.67,-2.67,-2.67,78.6,88.5,68.7,-1.86
199908,417,0,4.22,-3.03,-3.03,-3.03,77.8,88.8,66.8,-1.9
199909,137,27,13.22,2.9,2.9,2.9,68.6,79.3,57.9,8.7
199910,22,223,4.77,3.35,3.35,3.35,58.7,70.1,47.2,2.24
199911,7,321,2.37,-0.37,2.63,2.13,54.5,67.0,41.9,-1.11
199912,0,668,1.9,-0.97,1.72,0.41,43.4,55.4,31.5,-1.92
200001,0,809,4.92,-0.39,2.02,1.26,38.8,49.3,28.4,1.43
200002,0,541,2.01,-1.15,1.02,-0.65,45.6,58.2,33.0,-2.39
200003,17,364,3.36,-1.59,-1.59,-1.59,53.4,66.5,40.4,-1.67
200004,4,245,4.97,-0.74,-0.74,0.4,56.9,68.5,45.2,2.06
200005,166,29,2.7,-1.34,-1.34,-1.18,69.1,81.8,56.4,-2.04
200006,315,2,4.49,-1.3,-1.3,-1.2,75.0,85.8,64.2,-0.29
200007,335,0,5.23,-1.32,-1.32,-1.32,75.4,85.0,65.7,-0.46
200008,324,0,5.18,-1.23,-1.23,-1.23,75.0,85.0,64.9,-0.15
200009,146,24,6.36,0.72,0.72,0.72,69.1,78.5,59.6,2.16
200010,29,189,0.08,-0.94,-0.94,-0.94,59.7,74.0,45.3,-2.82
200011,0,522,3.14,-0.89,-0.89,-0.89,47.5,59.1,35.9,-0.15
200012,0,935,1.92,-1.27,-1.27,-1.27,35.1,45.4,24.8,-1.41
200101,0,794,2.02,-1.83,-1.83,-1.83,39.3,50.7,28.0,-2.06
200102,1,518,2.76,-2.16,-2.16,-2.16,46.4,58.0,34.7,-1.55
200103,3,549,5.25,-1.47,-1.47,-0.77,47.2,58.3,36.1,1.4
200104,17,162,1.68,-2.19,-2.19,-2.19,59.8,72.7,46.9,-2.61
200105,109,56,3.27,-2.39,-2.39,-2.39,66.3,79.0,53.7,-1.3
200106,294,3,5.94,-1.57,-1.57,-0.74,74.3,84.5,64.2,1.75
200107,309,0,5.35,-1.28,-1.28,-0.26,74.6,84.2,64.9,0.38
200108,377,0,4.19,-1.43,-1.43,-0.74,76.7,86.9,66.4,-0.84
200109,117,35,2.99,-1.57,-1.57,-1.18,67.6,78.4,56.8,-0.87
200110,18,244,1.21,-2.13,-2.13,-2.13,57.7,71.9,43.4,-2.15
200111,8,312,1.15,-3.07,-3.07,-3.07,54.8,69.0,40.6,-3.48
200112,5,535,2.0,-3.87,-3.87,-3.87,48.0,59.4,36.6,-3.36
200201,2,700,4.97,-3.07,-3.07,-2.54,42.6,54.2,31.0,1.21
200202,0,576,1.64,-3.65,-3.65,-3.65,44.4,57.0,31.8,-2.7
200203,10,441,4.64,-3.21,-3.21,-3.08,51.1,63.5,38.7,0.19
200204,44,109,1.88,-3.82,-3.82,-3.82,62.5,75.0,50.0,-2.83
200205,90,72,2.79,-4.03,-4.03,-4.03,65.3,77.7,52.9,-1.81
200206,324,2,2.97,-4.38,-4.38,-4.38,75.2,87.1,63.2,-2.3
200207,442,0,4.48,-4.75,-4.75,-4.75,78.7,89.5,67.9,-2.45
200208,383,0,4.97,-4.73,-4.73,-4.73,77.0,88.0,65.9,-1.42
200209,227,7,4.65,-4.46,-4.46,-4.46,72.2,81.5,63.0,-0.65
200210,50,149,5.46,0.42,-3.59,-3.05,62.1,70.4,53.7,1.25
200211,0,507,4.51,0.93,-2.66,-1.45,48.1,58.9,37.4,1.67
200212,0,763,4.57,1.31,-1.91,-0.17,40.5,50.6,30.4,1.44
200301,0,880,2.2,0.61,-2.28,-1.16,36.4,46.6,26.2,-1.69
200302,0,660,5.19,1.11,-1.48,0.2,41.4,51.2,31.7,1.69
200303,14,392,5.95,1.52,-0.81,1.28,52.8,63.8,41.7,1.55
200304,7,225,6.42,2.63,2.63,2.63,57.6,69.0,46.3,3.8
200305,95,67,7.46,3.8,3.8,3.8,65.8,75.4,56.1,4.34
200306,236,7,5.53,4.05,4.05,4.05,72.5,82.6,62.4,1.92
200307,368,0,7.7,4.55,4.55,4.55,76.6,85.8,67.4,2.74
200308,391,0,6.39,4.6,4.6,4.6,77.3,86.2,68.4,1.57
200309,156,22,5.63,4.84,4.84,4.84,69.4,79.6,59.3,2.14
200310,24,212,3.76,4.73,4.73,4.73,58.9,70.0,47.7,1.15
200311,10,290,2.79,-0.25,3.99,3.64,55.7,68.1,43.3,-0.76
200312,0,765,4.14,0.31,3.89,3.84,40.3,51.7,28.9,0.94
200401,0,836,1.57,-0.84,2.65,1.58,37.9,49.0,26.8,-2.52
200402,0,694,3.89,-0.68,2.45,1.44,40.4,50.4,30.3,0.22
200403,11,411,1.93,-1.67,1.14,-1.04,51.8,64.0,39.5,-3.18
200404,13,189,3.02,-1.74,0.77,-1.52,58.8,71.4,46.3,-0.73
200405,219,16,3.99,-1.85,-1.85,-1.85,71.1,82.3,59.9,-0.87
200406,293,2,5.34,0.39,-1.27,-0.64,74.4,83.7,65.2,1.17
200407,391,0,5.14,0.25,-1.24,-0.71,77.3,87.2,67.3,-0.31
200408,288,1,7.62,1.2,1.2,1.2,73.9,83.1,64.7,2.92
200409,173,17,7.97,2.54,2.54,2.54,70.2,79.2,61.2,4.41
200410,47,149,1.95,-0.36,1.92,1.4,61.6,71.1,52.0,-1.07
200411,3,365,4.0,-0.05,1.99,1.75,52.8,63.9,41.8,0.8
200412,0,717,2.73,-0.32,1.51,0.87,41.9,53.6,30.2,-0.83
200501,3,682,2.58,-0.84,0.8,-0.54,43.0,53.5,32.5,-1.65
200502,0,589,2.74,-1.21,-1.21,-1.21,43.8,54.3,33.2,-1.36
200503,3,544,4.02,-0.03,-1.11,-1.07,47.2,58.7,35.8,-0.09
200504,8,218,3.33,-0.07,-1.05,-1.0,57.6,70.0,45.3,-0.14
200505,61,102,3.58,0.03,-0.91,-0.69,63.3,75.2,51.3,0.1
200506,268,3,5.09,0.42,0.42,0.42,73.5,83.2,63.8,1.18
200507,451,0,6.27,0.62,0.62,0.62,79.2,88.6,69.7,0.72
200508,415,0,4.07,-0.34,-0.34,-0.34,78.1,87.6,68.5,-1.01
200509,272,4,2.06,-1.15,-1.15,-1.15,73.6,84.7,62.5,-2.56
200510,48,151,5.72,0.58,0.58,0.58,61.7,72.0,51.3,1.74
200511,2,391,3.71,0.73,0.73,0.73,52.1,65.0,39.3,0.62
