Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,0,1377,3.04,3.0,3.0,3.0,17.5,25.4,9.6,2.75
199702,0,1044,2.67,3.55,3.55,3.55,23.5,32.0,15.0,2.56
199703,0,954,2.16,3.3,3.3,3.3,29.6,38.8,20.5,0.36
199704,0,658,1.14,-0.79,2.18,1.17,40.4,52.1,28.7,-2.36
199705,2,480,3.69,0.83,2.79,2.72,47.4,58.3,36.5,2.5
199706,115,48,2.46,-0.66,1.84,0.91,65.6,78.2,52.8,-1.98
199707,165,17,2.87,-0.67,1.57,0.52,67.4,79.2,55.5,-0.24
199708,83,72,3.82,-0.14,1.87,1.34,63.1,73.6,52.6,1.39
199709,21,158,3.29,-0.23,1.58,0.89,58.5,68.8,48.1,-0.31
199710,0,483,2.01,-0.58,1.03,-0.08,47.3,57.7,37.0,-1.14
199711,0,888,1.65,-1.24,-1.24,-1.24,33.1,39.7,26.6,-2.15
199712,0,1069,1.13,-1.93,-1.93,-1.93,29.0,34.5,23.5,-2.47
199801,0,1108,2.82,0.73,-1.01,0.09,24.8,31.0,18.7,2.19
199802,0,863,1.32,0.52,-1.03,-0.11,32.0,39.1,25.0,-0.39
199803,0,888,3.8,1.67,1.67,1.67,32.8,41.1,24.5,3.6
199804,0,515,2.27,-0.47,1.03,0.24,45.7,57.7,33.8,-1.41
199805,88,146,2.11,-1.45,-1.45,-1.45,60.4,73.7,47.2,-3.07
199806,106,56,2.95,-1.66,-1.66,-1.66,63.8,75.2,52.4,-1.08
199807,194,11,1.93,-2.41,-2.41,-2.41,68.8,81.2,56.3,-2.75
199808,196,16,3.18,-2.65,-2.65,-2.65,69.0,80.5,57.5,-1.46
199809,77,71,2.44,-3.4,-3.4,-3.4,62.6,75.0,50.2,-3.08
199810,5,405,2.79,-3.53,-3.53,-3.53,50.1,60.2,40.0,-1.43
199811,0,700,2.24,-4.27,-4.27,-4.27,39.2,46.3,32.0,-3.32
199812,0,987,1.71,-4.78,-4.78,-4.78,29.8,38.5,21.2,-2.85
199901,0,1367,3.31,-3.52,-3.52,-2.59,17.7,25.6,9.7,2.31
199902,0,965,1.45,-3.19,-3.19,-2.27,27.3,36.0,18.6,-0.11
199903,0,1016,0.82,-3.66,-3.66,-3.57,30.4,41.2,19.7,-2.4
199904,0,500,3.29,-3.12,-3.12,-2.79,45.8,57.1,34.5,0.49
199905,50,204,3.13,-3.04,-3.04,-2.9,57.7,70.4,45.0,-0.7
199906,146,32,3.9,-2.59,-2.59,-2.25,66.4,78.1,54.7,0.39
199907,287,2,4.92,-1.15,-1.15,0.59,71.8,82.9,60.6,3.51
199908,115,46,2.55,-1.26,-1.26,0.16,65.3,76.5,54.2,-0.68
199909,41,118,2.74,-1.55,-1.55,-0.59,59.7,72.8,46.7,-1.26
199910,0,497,1.92,-1.78,-1.78,-1.18,46.4,56.8,35.8,-1.17
199911,0,659,1.18,-2.98,-2.98,-2.98,41.0,50.5,31.6,-4.13
199912,0,1099,2.19,-3.21,-3.21,-3.21,26.9,34.3,19.4,-1.63
200001,0,1325,1.68,-2.97,-2.97,-2.97,19.3,28.0,10.6,-0.28
200002,0,987,1.42,-2.73,-2.73,-2.73,26.5,36.2,16.9,-0.17
200003,0,724,1.62,-3.17,-3.17,-3.17,38.8,49.4,28.2,-2.17
