Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,0,1221,2.24,3.35,3.35,3.21,25.9,34.5,17.3,-0.21
199702,0,857,2.28,3.0,3.0,2.8,34.6,42.9,26.4,-0.01
199703,0,744,5.01,3.37,3.37,3.37,41.4,51.3,31.5,2.04
199704,0,571,1.63,2.34,2.34,1.45,46.2,58.2,34.2,-2.06
199705,12,349,5.16,2.94,2.94,2.94,54.4,65.8,42.9,2.54
199706,129,32,5.13,3.25,3.25,3.25,68.3,78.5,58.1,1.83
199707,216,5,3.36,2.76,2.76,2.5,71.9,83.1,60.8,-0.47
199708,130,31,4.95,3.43,3.43,3.43,68.3,78.5,58.1,2.88
199709,47,114,2.21,2.93,2.93,2.69,62.9,74.4,51.4,-0.45
199710,4,380,1.52,2.34,2.34,1.7,52.9,64.7,41.0,-0.86
199711,0,787,2.64,2.19,2.19,1.61,38.9,45.9,31.9,0.27
199712,0,979,2.22,1.96,1.96,1.34,33.6,39.7,27.4,0.0
199801,0,916,3.41,2.11,2.11,1.81,35.6,41.9,29.4,1.04
199802,0,744,2.55,1.89,1.89,1.54,38.7,46.0,31.4,0.0
199803,0,731,2.75,1.31,1.31,0.47,41.8,50.0,33.6,-1.17
199804,0,425,5.59,2.06,2.06,2.06,51.2,62.7,39.6,2.67
199805,106,110,3.29,1.34,1.34,0.57,65.0,76.0,53.9,-1.53
199806,145,28,7.2,2.66,2.66,2.66,69.1,79.0,59.2,4.38
199807,221,4,3.33,-0.18,2.21,1.92,72.0,82.9,61.2,-0.54
199808,242,4,3.72,-0.04,2.1,1.9,72.7,83.9,61.4,0.36
199809,125,42,1.46,-0.9,1.02,-0.32,68.0,80.9,55.0,-2.59
199810,6,345,2.95,-0.72,1.0,-0.19,54.2,65.5,42.8,0.27
199811,0,633,1.65,-1.37,-1.37,-1.37,43.9,53.6,34.3,-2.17
199812,0,871,2.07,-1.88,-1.88,-1.88,36.9,45.8,28.1,-1.95
199901,0,1149,4.21,-1.06,-1.06,-0.09,28.4,37.3,19.4,1.88
199902,0,849,2.66,-0.77,-0.77,0.44,34.8,43.6,26.1,0.53
199903,0,929,1.93,-1.2,-1.2,-0.66,35.3,45.7,24.9,-1.54
199904,2,379,4.05,-1.0,-1.0,-0.31,52.8,64.6,41.1,0.25
199905,66,159,2.2,-1.69,-1.69,-1.69,62.1,75.3,48.8,-2.4
199906,192,15,2.1,-2.5,-2.5,-2.5,71.1,82.9,59.4,-2.94
199907,361,0,3.65,-2.89,-2.89,-2.89,76.8,88.7,65.0,-1.95
199908,169,19,3.14,-2.95,-2.95,-2.95,70.0,81.6,58.4,-1.08
199909,73,82,1.85,-3.37,-3.37,-3.37,64.7,78.9,50.5,-2.15
199910,3,391,2.15,-3.43,-3.43,-3.43,52.6,64.6,40.6,-1.24
199911,0,567,2.49,-4.01,-4.01,-4.01,46.2,57.5,34.8,-2.8
199912,0,994,2.63,-4.25,-4.25,-4.25,33.0,41.4,24.6,-1.95
200001,0,1206,2.62,-3.99,-3.99,-3.99,26.2,35.6,16.8,-0.53
200002,0,836,3.24,-3.14,-3.14,-2.58,35.6,44.4,26.8,1.3
200003,3,635,2.48,-3.48,-3.48,-3.48,44.9,55.7,34.0,-1.97
200004,0,470,4.05,0.25,-2.87,-2.5,49.7,60.8,38.5,0.76
200005,74,148,4.8,0.47,-2.33,-1.64,62.9,74.3,51.4,0.71
200006,162,21,4.89,0.84,-1.68,-0.46,69.8,80.3,59.3,1.25
200007,161,16,3.94,1.0,-1.26,0.23,69.9,80.4,59.3,0.74
200008,158,21,3.81,1.29,-0.73,1.1,69.7,80.1,59.2,1.18
200009,51,108,3.94,1.8,1.8,1.8,63.2,74.2,52.2,1.92
200010,12,301,2.2,1.63,1.63,1.59,55.9,67.6,44.2,0.06
200011,0,751,1.8,1.43,1.43,1.26,40.1,48.4,31.8,-0.1
200012,0,1348,3.08,1.75,1.75,1.75,21.6,29.5,13.6,1.41
200101,0,1165,1.28,-0.47,1.1,0.34,27.5,34.8,20.1,-1.41
200102,0,876,1.57,-0.75,0.65,-0.61,34.0,42.3,25.8,-1.0
200103,0,901,1.79,-1.29,-1.29,-1.29,36.3,44.8,27.7,-1.84
200104,5,348,3.54,-1.37,-1.37,-1.37,53.9,66.3,41.4,-0.65
200105,59,172,5.42,0.57,-0.66,0.39,61.5,72.9,50.2,1.72
200106,130,32,3.09,-0.31,-0.9,-0.34,68.4,79.4,57.5,-0.93
200107,221,4,3.63,-0.37,-0.9,-0.43,71.9,83.2,60.6,-0.28
200108,249,5,3.54,-0.43,-0.91,-0.51,73.0,83.4,62.6,-0.29
200109,40,126,3.09,0.13,-0.68,-0.06,62.3,73.6,51.0,0.39
200110,5,352,4.62,1.08,1.08,1.08,53.8,64.5,43.1,2.89
200111,0,506,2.98,1.12,1.12,1.12,48.1,59.8,36.4,0.45
200112,0,850,2.75,1.18,1.18,1.18,37.7,45.3,30.1,0.54
200201,0,959,2.06,-0.18,0.88,0.44,34.1,42.1,26.1,-0.54
200202,0,847,1.64,-0.49,-0.49,-0.49,35.0,45.0,25.0,-0.98
200203,0,809,3.77,0.2,0.2,-0.24,39.2,49.1,29.2,0.59
200204,2,384,4.75,0.6,0.6,0.6,52.6,63.6,41.6,1.26
200205,21,283,5.18,1.27,1.27,1.27,56.7,68.5,44.9,2.2
200206,200,13,3.58,-0.26,0.88,0.32,71.4,82.8,60.1,-0.78
200207,327,0,2.75,-1.0,-1.0,-1.0,75.7,87.3,64.2,-2.3
200208,283,2,2.12,-1.9,-1.9,-1.9,74.2,85.7,62.7,-3.02
200209,131,37,4.11,-1.53,-1.53,-1.21,68.3,81.1,55.4,0.53
200210,2,413,2.96,-1.29,-1.29,-0.78,52.0,61.0,43.1,0.26
200211,0,742,2.89,-1.39,-1.39,-1.15,40.4,47.3,33.4,-0.71
200212,0,1064,2.77,-1.32,-1.32,-1.11,30.8,37.3,24.3,-0.23
200301,0,1358,1.61,-1.52,-1.52,-1.52,21.5,28.6,14.4,-0.99
200302,0,1123,2.88,-1.02,-1.02,-0.39,25.4,33.0,17.8,1.03
200303,0,757,2.18,-1.53,-1.53,-1.53,41.0,52.3,29.8,-1.86
200304,0,408,2.53,-1.95,-1.95,-1.95,52.0,64.0,40.0,-1.74
200305,38,218,6.79,1.25,1.25,1.25,59.5,69.5,49.4,3.76
200306,86,61,3.97,1.34,1.34,1.34,66.0,76.4,55.5,0.65
200307,209,6,6.71,2.74,2.74,2.74,71.6,82.0,61.2,4.62
