Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,0,1247,1.74,2.24,2.24,2.24,24.7,36.6,12.8,2.07
199702,0,1046,1.06,2.36,2.36,2.36,27.2,39.5,14.9,1.05
199703,0,820,0.51,1.47,1.47,0.56,38.3,54.0,22.7,-1.94
199704,0,807,2.45,2.18,2.18,2.18,38.4,51.3,25.5,2.58
199705,1,382,1.91,1.92,1.92,1.8,52.6,66.6,38.5,-0.11
199706,54,118,2.21,2.39,2.39,2.39,62.2,76.5,48.0,2.01
199707,117,23,2.14,2.57,2.57,2.57,67.2,82.3,52.1,1.26
199708,64,54,3.45,3.82,3.82,3.82,65.0,78.1,51.8,4.57
199709,26,168,2.43,4.37,4.37,4.37,59.8,73.0,46.6,2.83
199710,0,577,2.25,4.8,4.8,4.8,45.9,60.1,31.7,2.63
199711,0,990,1.23,4.8,4.8,4.8,32.2,43.9,20.5,1.49
199712,0,1220,0.86,4.51,4.51,4.51,24.6,35.3,13.8,0.59
199801,0,1111,0.8,4.24,4.24,4.24,28.2,40.2,16.3,0.59
199802,0,969,1.08,4.26,4.26,4.26,29.5,40.4,18.6,1.37
199803,0,968,1.85,4.58,4.58,4.58,33.7,46.8,20.6,2.26
199804,0,705,1.77,4.35,4.35,4.35,41.0,54.3,27.6,0.75
199805,8,314,1.06,3.12,3.12,2.15,54.4,69.4,39.4,-2.37
199806,26,195,1.21,2.62,2.62,1.43,59.4,74.6,44.1,-0.52
199807,149,11,3.79,3.62,3.62,3.62,69.0,82.8,55.2,3.81
199808,85,35,1.85,3.32,3.32,3.32,66.2,80.5,51.8,0.21
199809,51,111,0.89,2.4,2.4,1.65,62.5,77.6,47.4,-1.73
199810,0,558,2.5,3.07,3.07,3.07,47.0,59.9,34.0,2.75
199811,0,798,1.34,2.85,2.85,2.85,37.6,49.5,25.8,0.28
199812,0,1191,0.63,-0.28,2.28,1.87,26.5,39.6,13.4,-0.83
199901,0,1073,1.07,-0.21,2.08,1.67,29.8,41.7,17.9,0.12
199902,0,859,0.66,-0.57,1.49,0.56,33.3,47.7,18.9,-1.14
199903,0,798,0.72,-1.52,-1.52,-1.52,39.3,53.7,24.8,-3.03
199904,0,750,4.38,1.93,1.93,1.93,40.1,52.6,27.7,5.8
199905,0,438,2.64,2.39,2.39,2.39,50.4,63.9,37.0,1.97
199906,34,159,1.64,2.51,2.51,2.51,60.5,75.3,45.7,1.08
199907,146,14,2.59,3.13,3.13,3.13,68.3,82.1,54.5,2.64
199908,83,43,3.27,4.29,4.29,4.29,65.5,78.6,52.4,4.45
199909,3,299,1.39,4.15,4.15,4.15,55.4,69.5,41.3,0.92
199910,0,535,0.57,-0.5,3.23,2.59,48.0,64.8,31.1,-1.5
199911,0,696,0.37,-1.48,1.86,0.01,41.2,57.3,25.1,-3.1
199912,0,1102,0.73,-1.74,1.26,-0.98,27.9,40.7,15.2,-1.23
200001,0,1098,1.25,-1.61,1.08,-1.09,29.1,41.0,17.2,-0.15
200002,0,840,1.19,-1.69,0.72,-1.54,34.3,47.5,21.1,-0.75
200003,0,864,2.55,-1.12,1.04,-0.71,36.6,49.1,24.2,1.2
200004,0,561,1.32,-1.51,-1.51,-1.51,46.4,61.9,31.0,-1.51
200005,10,282,1.2,-2.22,-2.22,-2.22,56.1,71.5,40.8,-2.6
200006,55,115,1.0,-2.61,-2.61,-2.61,63.0,78.7,47.3,-1.87
200007,179,7,1.63,-3.14,-3.14,-3.14,69.8,85.4,54.1,-2.38
200008,153,12,2.01,-3.22,-3.22,-3.22,69.0,84.2,53.9,-1.23
200009,21,191,1.35,-3.15,-3.15,-3.15,59.4,74.9,44.0,-0.76
200010,0,546,1.76,-2.54,-2.54,-2.13,47.4,60.6,34.2,0.86
200011,0,1137,0.83,-2.42,-2.42,-2.13,27.2,39.2,15.2,-0.43
200012,0,1224,0.82,-2.55,-2.55,-2.55,25.7,38.2,13.2,-1.15
200101,0,1214,1.02,-2.58,-2.58,-2.58,24.7,37.6,11.8,-0.86
200102,0,1043,1.14,-2.55,-2.55,-2.55,28.2,39.7,16.6,-0.72
200103,0,903,1.42,-2.73,-2.73,-2.73,36.0,47.9,24.2,-1.31
200104,0,576,1.65,-2.85,-2.85,-2.85,45.9,59.6,32.1,-1.21
200105,2,360,2.69,-2.28,-2.28,-1.88,53.9,68.0,39.9,0.82
200106,71,96,0.94,-2.67,-2.67,-2.67,63.9,79.8,47.8,-1.87
200107,194,3,2.44,-2.46,-2.46,-2.46,70.2,85.1,55.4,-0.18
200108,105,27,1.97,-2.38,-2.38,-2.38,66.9,81.6,52.1,-0.54
200109,26,160,1.04,-2.62,-2.62,-2.62,60.3,76.2,44.4,-1.47
200110,0,537,0.65,-2.93,-2.93,-2.93,47.9,63.0,32.7,-1.72
200111,0,806,1.2,-2.89,-2.89,-2.89,37.9,51.3,24.4,-0.8
200112,0,1151,0.65,-3.17,-3.17,-3.17,26.4,39.2,13.7,-1.74
200201,0,1203,0.64,-3.56,-3.56,-3.56,25.4,38.4,12.3,-2.13
200202,0,1034,0.48,-4.22,-4.22,-4.22,27.1,41.9,12.2,-3.1
200203,0,1036,0.87,-4.74,-4.74,-4.74,32.0,46.9,17.0,-2.85
200204,0,539,0.57,-5.74,-5.74,-5.74,47.3,62.6,32.1,-4.46
200205,2,377,0.57,-6.79,-6.79,-6.79,53.4,69.2,37.6,-4.91
200206,123,54,0.87,-7.84,-7.84,-7.84,67.1,83.7,50.4,-5.27
200207,208,1,1.02,-9.0,-9.0,-9.0,71.0,87.1,55.0,-5.91
200208,95,33,1.49,-9.09,-9.09,-9.09,66.8,82.3,51.2,-3.04
200209,17,200,2.1,-7.85,-7.85,-7.47,58.4,72.0,44.7,0.91
200210,0,699,1.62,-6.66,-6.66,-5.83,43.2,56.3,30.1,1.13
200211,0,936,0.98,-6.12,-6.12,-5.39,33.7,46.2,21.2,-0.43
200212,0,1118,0.64,-6.05,-6.05,-5.86,27.6,39.8,15.4,-1.69
200301,0,1006,0.44,-6.27,-6.27,-6.27,31.6,44.6,18.7,-2.54
200302,0,1096,1.49,-5.83,-5.83,-5.83,26.3,38.2,14.5,-0.6
200303,0,876,2.19,-5.31,-5.31,-5.31,36.6,49.4,23.9,-0.24
200304,0,570,1.57,-5.15,-5.15,-5.15,45.3,59.3,31.4,-1.16
200305,3,349,1.75,-5.01,-5.01,-5.01,53.8,68.0,39.7,-1.17
200306,24,186,2.07,-4.21,-4.21,-3.84,60.1,74.4,45.7,0.84
200307,241,0,1.02,-4.86,-4.86,-4.86,72.4,89.3,55.6,-3.24
200308,137,15,1.85,-4.88,-4.88,-4.88,68.4,83.3,53.5,-1.56
200309,7,266,1.44,-4.43,-4.43,-4.43,56.7,72.1,41.2,-0.15
200310,0,419,0.37,-4.97,-4.97,-4.97,51.5,67.3,35.6,-3.0
200311,0,956,1.34,-4.28,-4.28,-4.02,33.0,44.7,21.3,0.54
200312,0,1104,0.91,-4.11,-4.11,-4.11,28.6,41.5,15.7,-0.84
