Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,0,518,7.62,4.62,4.62,4.62,44.5,52.9,36.1,4.59
199702,0,438,0.71,-0.94,3.21,2.09,46.6,57.7,35.6,-2.81
199703,10,301,0.84,-2.0,1.72,-0.7,54.0,67.7,40.4,-3.47
199704,13,262,0.89,-2.25,1.09,-1.7,55.6,68.1,43.0,-1.38
199705,120,58,0.38,-2.77,-2.77,-2.77,67.6,81.8,53.3,-2.27
199706,101,52,0.65,-3.03,-3.03,-3.03,68.4,81.8,55.0,-1.64
199707,201,6,0.31,-3.08,-3.08,-3.08,74.0,88.8,59.2,-1.07
199708,264,2,0.27,-2.86,-2.86,-2.86,74.9,89.3,60.5,-0.28
199709,214,11,0.94,0.45,-2.11,-1.48,70.8,84.3,57.2,1.36
199710,32,146,1.08,0.31,-1.98,-1.43,59.0,72.1,45.9,-0.28
199711,5,307,3.95,0.71,-1.35,-0.24,51.6,61.4,41.7,1.28
199712,0,566,2.96,0.42,-1.43,-0.57,42.4,51.7,33.1,-0.66
199801,0,502,6.97,1.48,1.48,1.48,45.1,53.4,36.8,3.31
199802,0,511,11.5,4.16,4.16,4.16,43.6,51.0,36.2,8.5
199803,0,426,4.15,4.17,4.17,4.17,49.2,59.9,38.6,1.31
199804,1,377,2.17,4.09,4.09,4.09,51.6,63.1,40.0,1.06
199805,7,306,3.03,5.5,5.5,5.5,54.9,65.4,44.4,5.49
199806,52,98,0.77,6.04,6.04,6.04,65.2,78.0,52.5,3.33
199807,252,2,0.2,7.17,7.17,7.17,76.0,90.7,61.2,5.25
199808,328,0,0.13,6.6,6.6,6.6,77.2,92.7,61.7,0.5
199809,123,26,0.74,6.23,6.23,6.23,69.2,82.3,56.1,0.94
199810,16,188,0.76,5.35,5.35,5.03,57.7,70.8,44.6,-0.72
199811,0,397,4.34,5.48,5.48,5.48,48.8,58.9,38.7,2.03
199812,0,583,1.65,-0.63,4.28,3.52,42.0,52.8,31.1,-1.9
199901,0,505,3.54,-0.79,3.61,2.56,45.0,55.4,34.6,-0.68
199902,0,474,4.98,0.57,3.81,3.34,44.9,55.1,34.8,1.71
199903,1,511,2.4,0.29,3.19,2.44,47.5,58.6,36.3,-0.68
199904,1,393,1.87,0.47,3.08,2.51,51.3,63.2,39.4,0.65
199905,22,211,0.33,0.22,2.56,1.74,60.4,74.1,46.7,-0.62
199906,77,75,0.25,0.31,2.41,1.68,67.8,82.3,53.3,0.35
