Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,0,1406,3.61,3.67,3.67,3.67,17.8,27.4,8.1,0.34
199702,0,1076,2.44,3.03,3.03,2.66,24.9,35.5,14.3,-0.79
199703,0,1132,4.2,3.06,3.06,3.03,26.7,36.8,16.7,1.01
199704,0,743,4.3,3.18,3.18,3.18,38.9,50.2,27.5,1.31
199705,0,465,3.28,2.85,2.85,2.79,48.6,59.4,37.8,0.0
199706,37,76,2.38,1.88,1.88,0.94,62.8,76.0,49.5,-2.03
199707,90,32,4.78,2.04,2.04,1.48,65.6,78.0,53.3,1.04
199708,73,62,5.05,2.45,2.45,2.45,64.1,75.4,52.8,1.87
199709,0,235,2.43,1.84,1.84,1.3,56.2,67.2,45.2,-1.09
199710,0,607,1.74,1.01,1.01,-0.37,44.4,55.7,33.1,-1.9
199711,0,930,6.12,1.67,1.67,1.22,32.9,41.1,24.8,2.29
199712,0,1194,2.79,1.12,1.12,0.19,24.7,33.8,15.7,-1.13
199801,0,1244,5.35,1.82,1.82,1.76,23.2,31.4,15.0,2.44
199802,0,1004,3.33,1.83,1.83,1.83,27.8,38.0,17.6,0.58
199803,0,962,4.0,1.86,1.86,1.86,32.7,43.1,22.3,0.65
199804,0,600,2.57,-0.66,1.0,-0.02,43.8,56.3,31.3,-1.99
199805,14,222,3.35,-0.99,-0.99,-0.99,57.6,70.6,44.7,-1.19
199806,22,102,10.14,2.59,2.59,2.59,61.4,70.8,52.1,7.78
199807,118,19,3.63,-0.07,2.26,2.1,66.9,78.5,55.3,-0.21
199808,112,33,3.21,-0.31,1.77,1.24,66.3,78.3,54.3,-0.75
199809,11,168,2.78,-0.76,1.11,-0.06,58.6,70.7,46.5,-1.44
199810,0,521,4.39,-0.53,1.15,0.17,47.2,56.9,37.5,0.46
199811,0,831,3.1,-0.89,0.61,-0.83,36.1,43.3,29.0,-1.26
199812,0,1042,1.72,-1.62,-1.62,-1.62,30.1,40.2,20.0,-2.45
199901,0,1391,6.43,1.25,1.25,1.25,18.8,29.7,8.0,3.74
199902,0,1094,1.99,0.63,0.63,-0.35,24.4,35.4,13.3,-1.48
199903,0,995,5.08,1.29,1.29,1.29,31.5,40.8,22.1,2.18
199904,0,635,0.78,-1.43,-1.43,-1.43,42.4,54.5,30.2,-4.29
199905,6,285,3.49,-1.49,-1.49,-1.49,55.4,68.8,42.0,-0.62
199906,87,30,2.76,-2.05,-2.05,-2.05,66.0,79.4,52.5,-2.13
199907,172,8,3.8,-2.13,-2.13,-2.13,69.1,81.3,57.0,-0.88
199908,78,57,3.15,-2.34,-2.34,-2.34,64.6,76.2,53.0,-1.28
199909,27,116,9.68,1.91,1.91,1.91,61.2,72.6,49.9,5.74
199910,0,617,4.02,2.15,2.15,2.15,44.0,55.6,32.4,1.28
199911,0,701,3.1,-0.56,1.36,0.53,40.2,49.8,30.6,-1.69
199912,0,1131,1.9,-1.25,-1.25,-1.25,27.1,35.2,19.0,-2.23
200001,0,1434,3.89,0.23,-0.89,-0.39,16.9,26.9,6.9,0.68
200002,0,1137,3.56,0.52,0.52,0.52,22.8,33.6,12.0,0.94
200003,0,875,3.75,0.43,0.43,0.43,35.5,46.7,24.3,-0.09
200004,0,673,6.4,1.68,1.68,1.68,41.3,50.9,31.6,3.89
200005,0,347,4.65,1.83,1.83,1.83,52.7,64.5,41.0,0.96
200006,26,95,3.83,1.63,1.63,1.53,61.6,72.9,50.2,-0.05
200007,53,62,5.15,2.19,2.19,2.19,63.7,74.8,52.5,2.2
200008,59,74,3.12,-0.06,1.91,1.77,63.7,74.4,53.0,-0.17
200009,0,237,3.08,-0.16,1.6,1.24,56.2,68.0,44.3,-0.33
200010,0,552,2.98,-0.3,1.29,0.67,46.2,57.6,34.8,-0.45
