Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,0,847,2.93,2.18,2.18,1.54,38.6,48.3,28.8,-0.69
199702,1,557,6.02,2.54,2.54,2.53,46.0,54.8,37.1,1.74
199703,23,363,6.15,2.53,2.53,2.53,54.8,67.2,42.4,0.76
199704,5,293,7.72,3.28,3.28,3.28,56.0,67.4,44.5,3.01
199705,88,75,3.92,2.72,2.72,2.39,65.9,78.0,53.7,-0.66
199706,268,4,5.07,2.9,2.9,2.9,74.3,84.6,64.1,1.4
199707,493,0,1.99,2.22,2.22,1.68,81.3,92.6,70.1,-1.15
199708,379,3,3.17,2.01,2.01,1.44,77.4,88.3,66.6,0.04
199709,246,15,2.9,1.54,1.54,0.62,73.2,85.5,60.9,-0.78
199710,36,176,4.52,1.66,1.66,1.03,60.9,73.0,48.9,0.83
199711,0,552,3.47,1.3,1.3,0.43,47.1,56.1,38.1,-0.56
199712,0,785,4.07,1.15,1.15,0.26,40.4,48.6,32.2,-0.04
199801,1,663,6.33,1.64,1.64,1.29,44.3,52.4,36.2,1.83
199802,1,538,4.77,1.65,1.65,1.44,46.5,56.2,36.8,0.54
199803,7,513,5.79,1.79,1.79,1.79,49.6,59.3,39.9,0.93
199804,21,197,3.23,-0.41,1.2,0.54,59.7,71.8,47.7,-1.22
199805,238,12,3.41,-1.03,-1.03,-1.03,72.7,84.2,61.2,-2.0
199806,430,0,2.0,-1.73,-1.73,-1.73,79.9,90.6,69.2,-2.41
199807,579,0,3.47,-2.26,-2.26,-2.26,84.0,95.1,72.8,-2.13
199808,485,0,3.24,-2.36,-2.36,-2.36,80.9,92.1,69.6,-1.01
199809,380,2,4.24,-2.24,-2.24,-2.24,77.9,89.2,66.5,-0.35
199810,70,121,5.11,-1.72,-1.72,-1.28,64.1,75.8,52.4,0.85
199811,5,360,3.01,-2.03,-2.03,-2.03,53.7,63.5,43.9,-1.47
199812,0,677,4.57,-1.86,-1.86,-1.84,43.9,53.2,34.6,-0.1
199901,1,720,6.89,-0.88,-0.88,0.33,42.6,52.9,32.4,2.37
199902,6,454,1.33,-1.75,-1.75,-1.75,49.6,61.1,38.1,-2.88
199903,6,519,5.33,-1.38,-1.38,-1.02,49.0,59.7,38.4,0.57
199904,53,124,5.59,-1.12,-1.12,-0.54,63.4,74.0,52.8,0.34
199905,126,49,4.62,-1.14,-1.14,-0.7,68.2,79.9,56.5,-0.41
199906,327,2,5.35,-0.57,-0.57,0.54,76.5,86.1,66.8,1.38
199907,505,0,1.79,-0.97,-0.97,-0.47,81.6,92.0,71.2,-1.39
199908,494,0,1.2,-1.75,-1.75,-1.75,81.2,94.9,67.6,-2.65
199909,215,22,1.77,-2.2,-2.2,-2.2,71.9,85.7,58.1,-1.89
199910,47,150,3.12,-2.2,-2.2,-2.2,62.0,76.5,47.5,-0.67
199911,11,297,1.85,-2.95,-2.95,-2.95,55.8,69.3,42.2,-2.93
199912,0,665,4.96,-2.79,-2.79,-2.79,44.0,55.2,32.8,-0.43
200001,0,742,2.32,-3.0,-3.0,-3.0,41.8,51.8,31.7,-1.5
200002,5,464,2.66,-3.24,-3.24,-3.24,49.1,61.2,37.0,-1.63
200003,23,362,4.24,-3.22,-3.22,-3.22,54.8,66.0,43.6,-0.96
200004,17,206,3.61,-3.17,-3.17,-3.17,59.2,70.9,47.4,-0.84
200005,185,24,6.69,-2.55,-2.55,-2.13,70.8,80.8,60.8,0.89
200006,285,5,6.93,-1.27,-1.27,0.41,75.1,84.7,65.6,3.04
200007,453,0,1.54,-1.63,-1.63,-0.55,80.1,91.2,69.0,-1.48
200008,576,0,0.43,-2.66,-2.66,-2.66,83.8,97.4,70.3,-3.6
200009,265,11,2.95,-2.75,-2.75,-2.75,73.7,87.2,60.2,-1.07
200010,71,116,1.76,-3.16,-3.16,-3.16,63.9,76.7,51.1,-2.08
200011,0,571,8.97,1.04,-1.79,-0.46,46.8,55.9,37.7,3.13
200012,0,1064,3.6,0.88,-1.66,-0.41,31.6,40.4,22.9,-0.17
200101,0,883,3.48,0.72,-1.56,-0.38,37.0,46.5,27.5,-0.2
200102,1,571,8.07,1.87,1.87,1.87,45.5,55.5,35.6,3.68
200103,4,553,3.78,-0.25,1.44,1.02,47.9,57.9,37.8,-0.74
200104,82,84,2.34,-1.12,-1.12,-1.12,65.4,76.5,54.2,-2.69
200105,165,31,5.64,-1.05,-1.05,-1.04,70.0,81.6,58.4,-0.14
200106,306,2,3.15,-1.12,-1.12,-1.12,75.5,86.4,64.7,-0.55
200107,518,0,2.58,-1.49,-1.49,-1.49,82.0,92.3,71.6,-1.45
200108,482,0,2.84,-1.7,-1.7,-1.7,80.8,91.8,69.8,-1.08
200109,189,27,3.65,0.02,-1.5,-1.39,70.9,82.4,59.3,0.07
200110,24,208,5.82,0.69,-0.68,0.49,59.5,73.0,46.0,2.0
200111,9,324,5.78,0.94,0.94,0.94,55.0,66.9,43.1,0.97
200112,0,639,8.28,1.97,1.97,1.97,45.2,55.1,35.3,3.39
200201,1,720,4.01,1.78,1.78,1.72,42.5,53.5,31.6,0.03
200202,0,653,2.73,1.22,1.22,0.58,42.3,53.6,31.0,-1.11
200203,4,554,9.5,2.57,2.57,2.57,47.9,59.1,36.7,4.41
200204,56,117,3.33,-0.54,1.77,1.02,63.6,74.7,52.4,-1.61
200205,104,63,6.16,-0.15,1.91,1.53,67.0,77.3,56.7,0.98
200206,336,2,2.57,-0.55,1.3,0.36,76.6,87.1,66.1,-1.24
