Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,0,1138,4.01,3.07,3.07,3.07,28.4,37.1,19.6,0.16
199702,0,829,2.13,-0.59,2.16,1.37,35.4,43.6,27.1,-1.77
199703,0,877,4.94,0.25,2.18,1.65,36.7,45.3,28.1,0.74
199704,0,582,4.72,0.48,2.22,1.95,45.6,55.5,35.6,0.79
199705,0,341,2.84,-0.16,1.83,1.32,54.0,63.6,44.3,-0.48
199706,69,39,1.65,-0.71,1.08,-0.12,66.0,77.1,54.8,-1.7
199707,196,0,1.91,-1.23,-1.23,-1.23,71.2,81.9,60.5,-1.77
199708,139,15,6.09,-0.57,-0.57,0.48,69.0,78.5,59.4,1.58
199709,25,100,1.22,-1.24,-1.24,-1.24,62.5,72.0,53.0,-2.18
199710,0,437,2.06,-1.72,-1.72,-1.72,50.9,61.5,40.4,-1.81
199711,0,744,6.12,0.34,-1.2,-0.62,40.2,47.9,32.4,1.02
199712,0,980,3.19,0.06,-1.32,-1.03,33.4,41.8,25.0,-0.72
199801,0,952,6.38,0.86,0.86,0.86,34.3,41.5,27.1,2.39
199802,0,812,5.64,1.63,1.63,1.63,36.0,43.8,28.2,2.59
199803,0,778,6.0,1.96,1.96,1.96,39.9,48.5,31.3,1.5
199804,0,498,5.29,2.11,2.11,2.11,48.4,58.3,38.4,1.05
199805,15,176,5.6,2.42,2.42,2.42,59.8,70.4,49.2,1.59
199806,52,55,10.85,4.72,4.72,4.72,64.9,73.0,56.8,7.64
199807,208,0,2.49,-0.15,4.08,3.85,71.6,81.2,62.0,-0.46
199808,210,5,3.5,-0.31,3.49,3.01,71.6,81.4,61.7,-0.5
199809,53,62,2.49,-0.73,2.68,1.64,64.7,75.2,54.2,-1.36
199810,0,381,4.28,-0.5,2.56,1.67,52.7,62.4,43.0,0.47
199811,0,672,2.34,-1.11,1.63,0.03,42.6,51.8,33.3,-1.98
199812,0,846,1.53,-1.84,0.62,-1.77,37.7,46.9,28.5,-2.54
199901,0,1097,6.79,0.98,1.53,0.2,29.6,39.4,19.8,2.93
199902,0,885,5.1,1.59,2.09,1.35,33.4,42.4,24.4,2.13
199903,0,812,4.88,1.58,2.03,1.36,38.8,48.2,29.4,0.47
199904,0,501,1.4,-1.01,0.81,-0.77,48.3,59.3,37.2,-3.02
199905,9,213,3.96,-0.87,0.76,-0.7,58.4,69.2,47.5,0.09
199906,121,13,0.2,-1.93,-1.93,-1.93,68.6,79.6,57.6,-3.43
199907,291,0,2.18,-2.57,-2.57,-2.57,74.4,85.0,63.9,-2.52
199908,176,9,2.74,-2.95,-2.95,-2.95,70.4,79.9,60.8,-1.95
199909,66,51,7.53,0.86,-1.79,-0.67,65.5,75.1,55.8,2.58
199910,0,422,5.64,1.63,-0.74,1.4,51.4,62.2,40.6,2.58
199911,0,555,2.8,0.98,-1.15,0.34,46.5,55.8,37.1,-1.45
199912,0,908,2.76,0.46,-1.45,-0.44,35.7,44.3,27.1,-1.26
200001,0,1187,3.94,0.44,-1.27,-0.24,26.8,36.2,17.3,0.09
200002,0,896,3.13,0.29,-1.25,-0.33,33.0,41.5,24.6,-0.32
200003,0,704,5.28,0.44,-0.94,0.11,42.3,52.2,32.4,0.53
200004,0,567,5.95,1.06,1.06,1.06,46.1,54.8,37.4,2.02
200005,6,247,3.6,0.92,0.92,0.74,57.2,67.7,46.6,-0.11
200006,72,36,5.02,1.38,1.38,1.38,66.2,76.0,56.4,1.66
200007,123,14,4.39,1.88,1.88,1.88,68.5,77.7,59.2,1.93
200008,132,17,3.3,1.73,1.73,1.72,68.7,77.4,60.0,0.13
200009,23,107,4.02,1.8,1.8,1.8,62.2,72.4,51.9,0.75
200010,0,397,1.39,-0.64,0.98,-0.01,52.3,62.6,41.9,-1.91
200011,0,684,4.08,-0.67,0.78,-0.36,42.2,49.9,34.6,-0.3
200012,0,1147,4.74,-0.34,0.96,0.18,28.1,36.6,19.5,0.79
200101,0,1147,2.79,-0.66,-0.66,-0.66,28.0,36.6,19.4,-1.05
200102,0,955,2.52,-0.93,-0.93,-0.93,30.9,39.7,22.2,-1.03
200103,0,921,9.83,1.94,1.94,1.94,35.3,42.4,28.1,5.82
200104,0,525,2.04,0.99,0.99,-0.14,47.5,58.5,36.5,-2.25
200105,11,200,4.11,0.95,0.95,-0.08,58.9,70.0,47.8,0.2
200106,129,12,6.34,1.75,1.75,1.75,68.9,78.7,59.1,2.7
200107,115,16,3.25,1.8,1.8,1.8,68.2,78.5,57.9,0.69
200108,242,0,4.22,1.76,1.76,1.76,72.7,82.0,63.3,0.43
200109,38,80,3.02,-0.15,1.44,1.15,63.6,74.0,53.3,-0.44
200110,0,353,1.52,-0.89,-0.89,-0.89,53.6,64.6,42.7,-2.26
200111,0,543,0.89,-2.12,-2.12,-2.12,46.9,56.8,37.1,-3.99
200112,0,818,2.71,-2.66,-2.66,-2.66,38.6,47.0,30.2,-2.27
200201,0,939,2.94,-2.81,-2.81,-2.81,34.7,42.8,26.6,-1.29
200202,0,843,1.91,-3.19,-3.19,-3.19,34.9,44.9,24.8,-2.01
200203,0,797,4.59,-2.82,-2.82,-2.71,39.3,49.0,29.6,0.13
200204,0,450,3.62,-2.83,-2.83,-2.83,50.0,60.4,39.7,-0.9
200205,0,301,5.64,-1.81,-1.81,-0.84,55.3,65.7,44.8,2.18
200206,47,59,4.14,-1.31,-1.31,0.05,64.6,75.0,54.3,0.94
200207,232,0,1.49,-1.73,-1.73,-1.01,72.5,83.0,62.0,-1.66
200208,239,0,2.24,-2.26,-2.26,-2.26,72.6,82.9,62.3,-2.13
200209,67,49,5.37,0.27,-1.76,-1.34,65.6,75.3,55.9,0.8
200210,0,431,4.03,0.44,-1.38,-0.65,51.1,59.9,42.2,0.59
200211,0,702,5.95,0.93,-0.7,0.75,41.7,49.4,33.9,1.62
200212,0,1032,5.53,1.34,1.34,1.34,31.8,39.7,23.8,1.52
200301,0,1286,2.33,0.7,0.7,-0.24,23.5,31.0,16.0,-1.51
200302,0,1114,4.17,0.98,0.98,0.58,25.2,33.5,17.0,1.05
200303,0,874,5.27,1.23,1.23,1.23,36.8,47.6,26.1,1.06
200304,0,624,4.87,1.48,1.48,1.48,44.2,53.6,34.7,1.12
200305,0,341,3.57,1.41,1.41,1.41,54.0,63.5,44.6,0.26
200306,42,66,6.05,2.23,2.23,2.23,64.2,72.9,55.5,2.9
200307,211,0,3.7,2.29,2.29,2.29,71.7,81.0,62.4,0.87
200308,251,0,4.79,2.36,2.36,2.36,73.0,81.5,64.5,0.91
200309,51,66,4.05,2.28,2.28,2.28,64.6,73.7,55.4,0.51
200310,0,443,6.43,3.23,3.23,3.23,50.7,60.5,40.9,3.54
200311,0,594,2.29,-0.6,2.29,1.5,45.2,53.8,36.6,-1.81
200312,0,939,5.44,-0.11,2.49,2.17,34.7,43.1,26.3,1.3
200401,0,1389,1.73,-0.8,1.53,0.34,20.2,27.7,12.8,-2.11
200402,0,955,2.23,-1.18,0.91,-0.79,30.9,40.0,21.8,-1.39
