Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,7,625,5.59,0.47,0.47,0.47,48.0,58.5,37.5,1.29
199702,6,446,5.66,0.77,0.77,0.77,52.0,62.7,41.4,1.03
199703,58,222,2.78,-0.99,-0.99,-0.99,62.5,75.2,49.8,-2.98
199704,10,239,4.74,0.38,0.38,-0.51,60.1,73.2,47.0,1.15
199705,76,92,3.3,0.38,0.38,-0.42,67.1,79.4,54.7,0.11
199706,207,9,4.84,0.84,0.84,0.84,73.5,82.9,64.2,1.48
199707,429,0,4.87,0.65,0.65,0.65,80.3,91.0,69.7,-0.3
199708,331,0,2.92,0.07,0.07,-0.6,77.5,88.4,66.6,-1.53
199709,233,7,4.9,0.4,0.4,0.4,74.8,86.7,63.0,1.0
199710,49,146,5.7,1.46,1.46,1.46,64.1,75.2,52.9,3.32
199711,2,499,5.63,2.6,2.6,2.6,51.4,62.3,40.4,3.88
199712,2,640,6.36,3.22,3.22,3.22,47.2,57.3,37.1,2.64
199801,13,577,5.98,3.41,3.41,3.41,49.5,59.7,39.2,1.57
199802,4,485,7.61,4.12,4.12,4.12,50.3,60.8,39.8,3.2
199803,10,437,6.15,4.07,4.07,4.07,53.7,64.9,42.4,1.1
199804,23,178,6.33,4.45,4.45,4.45,62.4,74.0,50.8,2.42
199805,231,13,2.72,-0.59,3.41,2.68,74.1,86.0,62.2,-1.76
199806,408,0,2.66,-1.53,2.06,0.16,80.9,93.6,68.3,-3.0
199807,489,0,4.69,-2.14,1.07,-1.58,82.4,93.1,71.7,-2.31
199808,400,0,4.04,-2.52,-2.52,-2.52,79.5,90.7,68.3,-1.81
199809,296,0,7.1,-1.39,-1.39,-0.2,76.1,86.4,65.9,2.62
199810,84,94,1.4,-1.75,-1.75,-1.19,66.8,79.5,54.1,-1.52
199811,23,276,1.68,-2.27,-2.27,-2.27,59.6,71.1,48.1,-2.1
199812,9,465,2.54,-2.84,-2.84,-2.84,53.0,63.3,42.7,-2.41
199901,14,563,5.33,-2.46,-2.46,-2.28,49.9,62.4,37.3,0.28
199902,6,457,2.98,-2.78,-2.78,-2.78,51.7,63.9,39.6,-1.74
199903,7,457,2.45,-3.24,-3.24,-3.24,53.4,67.2,39.6,-2.23
199904,71,85,1.97,-3.78,-3.78,-3.78,67.1,79.7,54.4,-2.6
199905,125,48,2.81,-3.75,-3.75,-3.75,69.5,82.1,56.8,-1.1
199906,288,2,6.14,-2.73,-2.73,-1.92,76.3,86.4,66.2,1.91
199907,434,0,4.91,-2.69,-2.69,-2.11,80.5,90.7,70.3,-0.71
199908,476,0,3.14,-3.3,-3.3,-3.3,82.1,94.1,70.1,-2.67
199909,204,10,3.89,-3.02,-3.02,-3.02,73.4,85.9,60.8,-0.19
199910,50,148,2.8,-2.79,-2.79,-2.79,64.4,75.8,53.1,-0.24
199911,14,290,2.26,-2.94,-2.94,-2.94,57.7,71.0,44.4,-1.32
