Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,0,1666,1.18,7.52,7.52,7.52,10.6,20.1,1.2,3.47
199702,0,1197,0.79,7.55,7.55,7.55,22.8,32.0,13.6,2.42
199703,0,1013,0.44,7.07,7.07,7.07,31.9,43.4,20.4,0.89
199704,0,753,2.74,7.71,7.71,7.71,39.5,50.7,28.3,4.09
199705,11,388,2.92,7.54,7.54,7.54,53.1,65.5,40.6,1.88
199706,157,65,3.16,6.89,6.89,6.89,68.0,80.2,55.7,0.4
199707,235,30,4.16,8.01,8.01,8.01,71.4,83.0,59.8,5.47
199708,165,40,2.02,7.99,7.99,7.99,69.4,81.4,57.5,2.42
199709,73,137,1.45,7.31,7.31,7.31,63.1,76.8,49.3,0.42
199710,0,469,1.82,7.09,7.09,7.09,49.7,63.5,35.8,1.62
199711,0,1054,0.29,6.22,6.22,6.01,30.0,40.5,19.6,-0.43
199712,0,1157,0.15,5.34,5.34,4.81,28.0,37.2,18.8,-0.72
199801,0,1387,0.46,4.89,4.89,4.42,19.3,29.4,9.2,0.29
199802,1,908,0.77,4.69,4.69,4.5,32.7,40.8,24.5,0.93
199803,0,1168,1.7,4.94,4.94,4.94,26.4,34.9,17.8,2.19
199804,0,551,1.52,4.29,4.29,4.07,46.9,59.7,34.0,-0.43
199805,61,212,2.55,3.66,3.66,3.18,59.3,72.2,46.4,-0.56
199806,72,156,4.64,4.31,4.31,4.31,61.7,72.9,50.6,3.07
199807,263,20,2.8,4.57,4.57,4.57,73.4,85.6,61.2,2.11
199808,222,21,2.94,5.05,5.05,5.05,72.2,84.7,59.6,2.87
199809,130,79,0.71,3.85,3.85,3.03,66.9,81.7,52.0,-2.05
199810,0,492,5.35,6.67,6.67,6.67,48.4,59.0,37.8,9.65
199811,0,862,1.26,6.77,6.77,6.77,36.0,44.6,27.3,2.36
199812,0,1211,0.17,6.13,6.13,6.13,25.6,37.7,13.6,0.18
199901,0,1460,0.53,5.96,5.96,5.96,17.6,28.3,7.0,1.37
199902,2,916,0.28,5.5,5.5,5.5,32.9,43.5,22.2,0.48
199903,0,894,0.69,5.02,5.02,5.02,36.8,48.6,25.0,0.26
199904,0,593,3.05,5.73,5.73,5.73,44.7,55.7,33.8,3.66
199905,29,292,3.61,6.01,6.01,6.01,55.9,67.6,44.2,2.61
199906,110,103,4.72,6.54,6.54,6.54,65.1,76.4,53.8,3.47
199907,287,19,2.64,6.95,6.95,6.95,73.3,85.8,60.7,3.23
199908,199,26,2.66,7.44,7.44,7.44,71.0,84.7,57.3,3.62
199909,27,242,2.6,7.86,7.86,7.86,57.1,70.6,43.6,3.57
199910,0,518,0.44,6.69,6.69,6.26,47.8,62.1,33.4,-1.07
199911,0,666,0.21,5.28,5.28,4.01,42.4,56.4,28.4,-2.19
199912,0,1136,0.18,4.51,4.51,2.98,29.1,40.9,17.4,-0.67
200001,0,1354,0.38,4.04,4.04,2.5,21.1,32.4,9.8,0.0
200002,0,952,0.72,3.89,3.89,2.62,30.1,42.0,18.1,0.81
200003,4,786,1.27,3.31,3.31,1.85,39.3,52.3,26.2,-0.55
200004,0,588,2.63,3.48,3.48,2.49,45.0,58.3,31.6,1.52
200005,44,242,3.24,3.43,3.43,2.68,58.1,71.1,45.0,0.93
200006,106,107,2.7,2.94,2.94,2.03,64.4,77.4,51.4,-0.41
200007,259,21,2.52,2.95,2.95,2.26,73.0,85.9,60.1,0.95
200008,248,15,1.46,2.2,2.2,1.07,73.2,87.2,59.2,-1.35
200009,62,153,0.61,1.2,1.2,-0.61,62.3,77.9,46.6,-2.33
200010,2,450,1.31,1.06,1.06,-0.65,50.1,62.6,37.6,-0.02
200011,0,1211,1.86,2.07,2.07,1.22,24.4,33.2,15.5,3.34
200012,0,1684,0.42,1.88,1.88,1.04,10.5,20.3,0.7,0.08
200101,0,1338,0.82,2.17,2.17,1.56,22.7,32.7,12.6,1.44
200102,0,1451,0.87,2.43,2.43,2.19,12.4,22.4,2.4,1.46
200103,0,1126,0.46,1.97,1.97,1.44,29.8,39.5,20.0,-0.63
200104,0,555,3.84,3.07,3.07,3.07,46.1,58.0,34.2,3.89
200105,40,251,2.48,2.81,2.81,2.81,57.8,70.1,45.5,0.17
200106,129,86,3.2,2.71,2.71,2.71,66.0,78.0,53.9,0.57
200107,305,14,3.8,3.78,3.78,3.78,74.6,86.8,62.3,4.07
200108,250,15,0.7,-0.61,2.78,2.0,73.4,87.7,59.0,-1.84
200109,57,159,1.8,-0.4,2.64,1.99,62.1,75.5,48.6,0.44
200110,0,529,0.96,-0.47,2.26,1.44,47.5,61.0,34.0,-0.33
200111,0,694,1.19,-0.35,2.09,1.32,40.8,54.2,27.3,0.21
200112,0,1240,0.06,-0.75,1.44,0.19,24.7,34.5,14.9,-1.31
200201,0,1257,0.28,-0.88,1.1,-0.33,24.1,34.9,13.4,-0.6
200202,0,985,0.18,-1.2,0.57,-1.18,29.6,42.3,16.8,-1.24
200203,0,1299,0.95,-1.3,-1.3,-1.3,22.2,32.6,11.7,-0.68
200204,0,589,1.29,-1.7,-1.7,-1.7,44.5,57.9,31.0,-1.59
200205,12,394,1.64,-2.05,-2.05,-2.05,52.4,66.2,38.6,-1.58
200206,211,42,1.55,-3.43,-3.43,-3.43,70.4,84.6,56.1,-4.76
200207,378,5,1.79,-4.35,-4.35,-4.35,77.3,91.4,63.2,-3.84
200208,189,31,3.27,-3.48,-3.48,-2.93,70.4,83.8,57.0,1.28
200209,72,142,1.59,-3.35,-3.35,-3.02,62.7,76.2,49.3,-0.71
200210,0,769,1.46,-2.41,-2.41,-1.36,39.5,49.6,29.3,1.79
200211,0,929,0.06,-2.71,-2.71,-2.24,34.5,45.9,23.0,-1.65
200212,0,1163,0.24,-2.73,-2.73,-2.51,27.3,38.3,16.2,-0.9
200301,0,1394,0.45,-2.51,-2.51,-2.3,19.8,30.9,8.8,-0.19
200302,0,1275,0.63,-2.24,-2.24,-1.96,18.8,29.9,7.8,0.03
200303,0,997,0.94,-2.24,-2.24,-2.16,32.1,44.9,19.4,-0.68
200304,0,520,2.28,-2.13,-2.13,-2.13,47.9,60.5,35.2,-0.38
200305,20,329,2.79,-1.88,-1.88,-1.76,55.0,66.8,43.1,0.11
200306,95,122,3.61,-1.49,-1.49,-1.05,63.9,75.8,52.0,0.57
200307,282,16,1.63,-2.02,-2.02,-2.02,74.4,88.7,60.0,-2.04
200308,281,10,1.12,-2.98,-2.98,-2.98,74.8,89.2,60.4,-3.51
200309,40,199,1.81,-2.58,-2.58,-2.41,60.0,74.7,45.2,0.26
200310,3,415,0.84,-2.81,-2.81,-2.81,51.8,66.2,37.3,-1.47
200311,0,1070,0.74,-2.43,-2.43,-2.27,27.6,37.5,17.6,0.25
200312,0,1182,0.29,-2.42,-2.42,-2.42,26.6,35.6,17.7,-0.71
